AuthorID,Author,Date_original,Date,Content,Attachments,Reactions,
7.62E+17,mimaklas,2022/10/13 下午6:06,2022/10/13,a proposal to add a gauge is on chain only,,,
7.62E+17,mimaklas,2022/10/13 下午6:06,2022/10/13,via DAO vote,,,
7.62E+17,mimaklas,2022/10/13 下午6:08,2022/10/13,also to create a DAO vote you need to have at least 2500 veCRV,,,
7.62E+17,mimaklas,2022/10/13 下午6:09,2022/10/13,"about the gauge vote, you mean gauge weight votes ?",,,
7.62E+17,mimaklas,2022/10/13 下午6:09,2022/10/13,"yes, is on chain as well",,,
7.62E+17,mimaklas,2022/10/13 下午6:11,2022/10/13,basically the signal votes was used e.g. the Curve team to implement a new pool (we don't do pools implementation now),,,
7.62E+17,mimaklas,2022/10/13 下午6:11,2022/10/13,now there is the factory which is permissionless and anyone can create a pool,,,
3.64E+17,0xjmg,2022/10/13 下午6:13,2022/10/13,is information in https://dao.curve.fi/dao only visible to those with > 2500 veCRV or can any old bystander peruse? re: asking because Im on the page and its seems to be not loading.,,,
7.62E+17,mimaklas,2022/10/13 下午6:14,2022/10/13,which information? the page doesn't load?,,,
7.62E+17,mimaklas,2022/10/13 下午6:15,2022/10/13,btw,,,
7.62E+17,mimaklas,2022/10/13 下午6:15,2022/10/13,if you have 2500 veCRV or more,,,
7.62E+17,mimaklas,2022/10/13 下午6:15,2022/10/13,,https://cdn.discordapp.com/attachments/745257323487953036/1030242429397389342/unknown.png,,
7.62E+17,mimaklas,2022/10/13 下午6:15,2022/10/13,it will display you that buttons,,,
7.62E+17,mimaklas,2022/10/13 下午6:15,2022/10/13,Create vote,,,
7.62E+17,mimaklas,2022/10/13 下午6:16,2022/10/13,doesn't displayed if you don't have at least 2500 veCRV,,,
7.62E+17,mimaklas,2022/10/13 下午6:16,2022/10/13,(also the page loads for me fine),,,
7.62E+17,mimaklas,2022/10/13 下午6:16,2022/10/13,you have a wallet connected?,,,
7.62E+17,mimaklas,2022/10/13 下午6:17,2022/10/13,give it a hard refresh,,,
3.64E+17,0xjmg,2022/10/13 下午6:17,2022/10/13,have wallet connected. do not have 2500 veCRV. DO want to view on chain votes. Can I?,,,
3.64E+17,0xjmg,2022/10/13 下午6:17,2022/10/13,my screen,https://cdn.discordapp.com/attachments/745257323487953036/1030242876736688248/unknown.png,,
7.62E+17,mimaklas,2022/10/13 下午6:17,2022/10/13,hard refresh,,,
7.62E+17,mimaklas,2022/10/13 下午6:17,2022/10/13,ctrl+f5,,,
7.62E+17,mimaklas,2022/10/13 下午6:18,2022/10/13,,https://cdn.discordapp.com/attachments/745257323487953036/1030243181880688671/unknown.png,,
3.64E+17,0xjmg,2022/10/13 下午6:21,2022/10/13,working thnk you. malware detection was blocking.,,👍 (2),
2.83E+17,luude.,2022/10/14 上午5:19,2022/10/14,,https://cdn.discordapp.com/attachments/745257323487953036/1030409504602460240/unknown.png,,
2.83E+17,luude.,2022/10/14 上午5:19,2022/10/14,"In this graph, what is the daily number of locks representing? Is that new locks or wallets that lock?",,,
4.26E+17,pilotvietnam,2022/10/14 上午9:59,2022/10/14,daily CRV locked,,,
2.40E+17,mero4336,2022/10/16 上午6:20,2022/10/16,"Hi all, I try to understand the gauge weight voting  system and I have 2 questions:
1. Is there a minimum threshold to allocate the CRV to the gauge? For instance, a pool needs at least 1% of the vote to get some CRV or if a pool has 0.001% of the votes (or any %), it gets 0.001% (or any %) of the daily CRV? I know that Convex imposes a minimum of 0.1% of the vote on a pool to actually put the corresponding weight on it.
2. we can see the current and future APY, they are given in a range, what does this range mean?",,,
4.26E+17,pilotvietnam,2022/10/16 上午8:30,2022/10/16,"No threshold of minimum veCRV required to vote on a gauge. If you vote on a gauge, no matter how small your veCRV and it's relative weight represents, it will be applied to the gauge you vote on and it's impact reflected the following Thursday midnight UTC. The range you're seeing is min boost ------> max boost. Your boost is deteremined by how much veCRV you have. Each gauge will differ from the next so your boost will not be the same for each gauge and will also depend on how much liquidity you have in said gauge. keep in mind also that your veCRV will boost all of your liquidity on Curve, across all gauges.",,,
2.40E+17,mero4336,2022/10/16 下午1:34,2022/10/16,"I see, thank you!",,,
3.87E+17,.memoshi,2022/10/17 上午7:19,2022/10/17,"Hello all, I want to open a 3pool with another stablecoin added how can this be done?",,,
7.62E+17,mimaklas,2022/10/17 上午7:19,2022/10/17,you can create a factory 3CRV metapool,,,
7.62E+17,mimaklas,2022/10/17 上午7:19,2022/10/17,via the factory,,,
7.62E+17,mimaklas,2022/10/17 上午7:20,2022/10/17,https://resources.curve.fi/factory-pools/creating-a-factory-pool,,,
7.62E+17,mimaklas,2022/10/17 上午7:20,2022/10/17,(it's permissionless),,,
3.87E+17,.memoshi,2022/10/17 上午9:02,2022/10/17,Thank you mimaklas will check it and ask you if I have questions.,,,
7.62E+17,mimaklas,2022/10/17 上午9:02,2022/10/17,yeah of course ser,,,
5.83E+17,.aalm,2022/10/19 上午6:33,2022/10/19,Hi guys. I'm just trying to understand the protocol deeply. Do you understand what are the implications of existence of Convex on Curve governance?,,,
5.33E+17,__fiddy__,2022/10/19 上午6:42,2022/10/19,You can follow llamacollege for more info,,,
5.33E+17,__fiddy__,2022/10/19 上午6:43,2022/10/19,https://llamacollege.com/project/curve,,Curve (2),
5.33E+17,__fiddy__,2022/10/19 上午6:43,2022/10/19,Maybe there’s some info there,,,
2.40E+17,elemdark#7221,2022/10/20 上午5:10,2022/10/20,"Hi team, I am Long, an ex-TikTok & Stanford engineer, currently exploring and building DAO tools. I am doing user interviews with DAO admins to understand your experience. Is there anyone on the team who can chat for 15 mins over the next 2 weeks? I will make myself available on your schedule.",,,
7.95E+17,benny_lada,2022/10/20 上午5:12,2022/10/20,Pro-tip: if a DAO has an admin it's not a DAO,,kekL (2),
2.40E+17,elemdark#7221,2022/10/20 上午5:19,2022/10/20,"I mean the DAO forum admins: people who set up forum structures, onboard token holders to discussion threads, sending out notifications to token holders 😸",,,
5.33E+17,__fiddy__,2022/10/20 上午5:19,2022/10/20,its decentralised af at this point. people do discussions in separate channels.,,,
5.33E+17,__fiddy__,2022/10/20 上午5:20,2022/10/20,its almost hard to know where the discussions are happening.,,,
5.33E+17,__fiddy__,2022/10/20 上午5:20,2022/10/20,we tried to gather key gov stakeholders in one spot but didnt work out so well so far.,,,
5.33E+17,__fiddy__,2022/10/20 上午5:20,2022/10/20,the best place is: gov.curve.fi,,,
2.40E+17,elemdark#7221,2022/10/20 上午5:23,2022/10/20,"Got it. So if a token holder comes up with a new proposal, they will have to gain attention/support for that proposal through all those separate channels & personal networks?",,,
2.40E+17,elemdark#7221,2022/10/20 上午5:26,2022/10/20,"I had thought that a public town square-like forum would be great, so surprised to hear that it didnt work. Can I DM you to learn more @fiddy ? 🙏",,,
5.33E+17,__fiddy__,2022/10/20 上午5:37,2022/10/20,best way to learn would be to read through gov.curve.fi,,,
5.33E+17,__fiddy__,2022/10/20 上午5:37,2022/10/20,yes,,,
5.33E+17,__fiddy__,2022/10/20 上午5:37,2022/10/20,welcome to decentralisation hehe,,,
5.33E+17,__fiddy__,2022/10/20 上午5:37,2022/10/20,its chaotic,,,
5.33E+17,__fiddy__,2022/10/20 上午5:37,2022/10/20,"nobody knows how it will work, but somehow it does",,👍 (1),
2.40E+17,elemdark#7221,2022/10/20 上午5:41,2022/10/20,"Yes! Which is why first-hand, practical experience like yours is so valuable. Thank you so much for the pointers 💪 If you ever want to share your learnings about DAO, let me know 🙏",,,
7.47E+17,kaijuneer,2022/10/20 上午5:54,2022/10/20,"I'm Kai and I am currently doing research on DAO fund management and impact strategies, particularly when it comes to offering avenues for DAOs to leverage their treasuries for good, whilst diversifying their portfolio into yield-bearing investments.

I’d love to speak with a team member of Curve DAO to get more of your perspective on the matter. Primarily, I’d like to unpack current DAO portfolio management practices, DAOs doing good in the world, and how we can create the future of impact in web3. Let me know if you would be open for a conversation!",,,
5.33E+17,__fiddy__,2022/10/20 上午5:55,2022/10/20,its simple actually,,,
5.33E+17,__fiddy__,2022/10/20 上午5:56,2022/10/20,there's ZERO portfolio management,,,
5.33E+17,__fiddy__,2022/10/20 上午5:56,2022/10/20,community funds are in a multisig and that's about it,,,
5.33E+17,__fiddy__,2022/10/20 上午5:56,2022/10/20,grants are handed out wen there's something good/worthy (need to apply through grants program),,,
7.47E+17,kaijuneer,2022/10/20 上午6:46,2022/10/20,"I see, thanks! Any ideas why funds are not put into yield bearing initiatives?",,,
5.33E+17,__fiddy__,2022/10/20 上午7:09,2022/10/20,:OH_peepoShrug:,,,
5.33E+17,__fiddy__,2022/10/20 上午7:09,2022/10/20,i would be against it,,,
5.33E+17,__fiddy__,2022/10/20 上午7:09,2022/10/20,'dao treasury management' is just a fad and it will fade away,,,
5.33E+17,__fiddy__,2022/10/20 上午7:09,2022/10/20,(opinion),,,
7.47E+17,kaijuneer,2022/10/20 上午7:14,2022/10/20,Haha okay thanks for your input!,,,
2.40E+17,elemdark#7221,2022/10/20 下午12:00,2022/10/20,That sounds like an interesting take! Mind explaining more for newbies like me why you don't like it?,,,
5.33E+17,__fiddy__,2022/10/20 下午12:40,2022/10/20,Investment decisions need quick thinking,,,
5.33E+17,__fiddy__,2022/10/20 下午12:40,2022/10/20,And DAOs are anything but quick thinking,,,
5.33E+17,__fiddy__,2022/10/20 下午12:41,2022/10/20,My take is: if a DAO is doing treasury mgmt (usually treasury diversity) it increases centralisation vectors,,,
5.33E+17,__fiddy__,2022/10/20 下午12:41,2022/10/20,Since you can only make quick decisions with a centralised chain of command.,,,
7.39E+17,chanho,2022/10/20 下午12:45,2022/10/20,"well, you could do more longer-term strategic allocations like some very slow tradfi orgs do, but what would be the point?",,,
7.39E+17,chanho,2022/10/20 下午12:46,2022/10/20,there's not really enough diversification in crypto yet,,,
5.33E+17,__fiddy__,2022/10/20 下午12:46,2022/10/20,Let’s see how this treasury management tech evolves,,,
7.39E+17,chanho,2022/10/20 下午12:48,2022/10/20,"btw, do they even teach about stuff like Curve at Stanford?  I see Boneh has Uniswap stakeholders come and teach.. seems like a limited perspective into DeFi :cringeGrin:",,,
2.40E+17,elemdark#7221,2022/10/20 下午1:07,2022/10/20,"he did, I am just a bad student :kek:",,,
2.40E+17,elemdark#7221,2022/10/20 下午1:10,2022/10/20,"Out of curiosity, what's your take on MakerDAO buying US treasuries & bonds? It seems you would be against it if CurveDAO does the same thing?",,,
7.39E+17,chanho,2022/10/20 下午1:12,2022/10/20,I don't have a take,,👍 (1),
5.33E+17,__fiddy__,2022/10/20 下午1:30,2022/10/20,Ditto,,,
9.69E+17,mattimost,2022/10/21 上午10:47,2022/10/21,Im just waiting for circle to tokenize treasuries,,,
9.69E+17,mattimost,2022/10/21 上午10:48,2022/10/21,They’ve kept all the yield for themselves in past and maker and co are realizing it.,,,
9.69E+17,mattimost,2022/10/21 上午10:48,2022/10/21,Just tokenized eh treasuries already and take a smaller cut and bam.,,,
9.69E+17,mattimost,2022/10/21 上午10:49,2022/10/21,Theory is that it would be insanely popular worldwide,,,
5.97E+17,0xmonsanto,2022/10/22 上午5:45,2022/10/22,"Hey,
do you guys have any recommendations how I can contribute to this dao?",,,
7.62E+17,mimaklas,2022/10/22 上午5:45,2022/10/22,https://resources.curve.fi/governance/understanding-governance,,❤️ (1),
8.31E+17,letitcook,2022/10/24 上午7:19,2022/10/24,"Hi, what does it take for a gauge proposal to be pushed for official on-chain voting?",,,
7.62E+17,mimaklas,2022/10/24 上午7:19,2022/10/24,you need to have at least 2500 veCRV to create a DAO vote,,❤️ (2),
7.62E+17,_alvinh,2022/10/26 下午2:09,2022/10/26,"Gm

I'm trying to post a gauge proposal, but the forum is telling me that new users are limited to 2 links and 1 image

I'm not able to follow the Curve gauge proposal template with these limitations – is there any way a mod can override that limitation for me?

My username is alvinh on the gov forum

Ty in advance!",,,
7.62E+17,_alvinh,2022/10/26 下午2:09,2022/10/26,,https://cdn.discordapp.com/attachments/745257323487953036/1034891627883405422/curve_gov_error.png,,
1.41E+17,jam1931,2022/10/26 下午7:17,2022/10/26,"Hello Curve community - Trying to do some market survey from a mature DAO like Curve (plz dont ban me 🙏 ). 

What do people think about a partially anonymous forum? Has anyone censored their controversial ideas due to fear of social reprisals? What have you done if your idea goes against the big players in the DAO? Can partial anonymity be a way to start addressing group think?

I understand that social reputation is important in qualifying the ideas but, it also gets in the way of viewing ideas based on its merits. In certain cases, we censor our controversial comments because it goes against the grain of the majority of DAOs and we tend to not point that out because of fear of social reprisal. Again, this may get in the way of having the most effective decision as some ideas are not considered (and that “consensus�?is a more of a capitulation than general agreement that we have the best idea.)

I believe that certain topics may require an anon space to assess the ideas by its merits rather than rely too heavily on the social representation (albeit it has an important role in the DAO). 

How do you think anon forums would impact the quality of forum discussions?",,,
9.00E+17,zachy#6057,2022/10/29 下午1:52,2022/10/29,"Hi everyone, I have a quick question. When I vote lock my CRV to earn veCRV, is it burned? Or will I receive  it back after the locked period? Thanks",,,
4.26E+17,pilotvietnam,2022/10/29 下午2:04,2022/10/29,You will get your original CRV back after your lock expires. For ref. https://resources.curve.fi/governance/vote-locking-boost,,,
9.00E+17,zachy#6057,2022/10/29 下午2:19,2022/10/29,"Thank you, I appreciate it!",,Curve (1),
8.62E+17,PedroNegron#1183,2022/10/31 下午1:23,2022/10/31,"Hey, hope everyone is doing well",,,
8.62E+17,PedroNegron#1183,2022/10/31 下午1:23,2022/10/31,Is there any specific date for when the OP rewards are going live on Curve?,,,
7.39E+17,chanho,2022/10/31 下午2:01,2022/10/31,"well, first Curve has to get the OP rewards grant",,,
7.39E+17,aureliogmc,2022/11/1 下午10:27,2022/11/1,"Gm admin sers,

Quick question: are these ~3M CRV tokens for employees vesting?

https://etherscan.io/address/0x7fc4ad28b1288c45fbc930fd364c1e3a0adcb51d",,,
5.33E+17,__fiddy__,2022/11/1 下午10:30,2022/11/1,:OH_peepoShrug: looks like it.,,,
7.39E+17,aureliogmc,2022/11/1 下午10:34,2022/11/1,"Thank you ser. I'm not familiar with the Discord roles, are you from Curve Team?",,,
5.33E+17,__fiddy__,2022/11/1 下午10:40,2022/11/1,Something like that.,,PES_SusThink (2),
1.00E+18,mike fr fr | Unstoppable Domains#4119,2022/11/2 下午1:22,2022/11/2,"I'm looking for guidance on whether a proposal on gov.curve.fi would be the respectful and useful process to gauge interest on how likely a PR is to be merged that our team would create.  For a quick synopsis, I'm with Unstoppable Domains, and we have a connect wallet option that would allow our domain holders to connect/log in with their domain names.  We have > 2.7m domains registered and would love to be able to direct our defi audience to use Curve.  I'm a Curve user myself actually and would love to be able to have this and our team is happy to make the pull request, but just wanted to get an idea I should post on gov forums before submitting a PR?",,,
7.39E+17,chanho,2022/11/2 下午1:23,2022/11/2,The DAO doesn’t control the frontend,,,
1.00E+18,mike fr fr | Unstoppable Domains#4119,2022/11/2 下午1:23,2022/11/2,ahh okay makes sense,,,
1.00E+18,mike fr fr | Unstoppable Domains#4119,2022/11/2 下午1:24,2022/11/2,is there another process to gauge interest on whether a PR like this would have a chance before we do the work?,,,
7.39E+17,chanho,2022/11/2 下午1:24,2022/11/2,You can ask someone on the core team,,,
1.00E+18,mike fr fr | Unstoppable Domains#4119,2022/11/2 下午1:25,2022/11/2,"thanks, best place to do that is the dev channel?",,,
4.26E+17,pilotvietnam,2022/11/2 下午2:50,2022/11/2,Yes I think posting on gov.curve.fi would be a great start,,,
1.00E+18,mike fr fr | Unstoppable Domains#4119,2022/11/2 下午4:39,2022/11/2,"Thanks for getting back to me.  I'm just now learning that the front end is private so no PR.  Seeing some conflicting advice as chanho mentioning above that gov doesn't control front end, is this still a good idea?",,,
7.39E+17,chanho,2022/11/2 下午6:49,2022/11/2,"there's no precedent for a dao vote to have stuff put on the proprietary frontend.. doesn't mean it can't happen, but I wonder if this will be the thing that breaks precedent",,,
7.39E+17,chanho,2022/11/2 下午6:50,2022/11/2,"right now it's private, but it could be opened at some point",,,
7.39E+17,chanho,2022/11/2 下午6:50,2022/11/2,"it would be the new one, I guess, at curve.exchange, not the old one, curve.fi",,,
7.39E+17,chanho,2022/11/2 下午6:51,2022/11/2,but there's no timeline on that and I wouldn't expect it soon,,,
7.39E+17,chanho,2022/11/2 下午6:54,2022/11/2,"if the core team wants it though, they could give you access and all that.. but you've already chatted with someone from the core team.. so, I think you have your answer.",,,
5.33E+17,__fiddy__,2022/11/2 下午7:20,2022/11/2,Yeah i would say once the front end becomes public (wen?) this is simple. No need for dao stuff,,👍 (1),
1.00E+18,mike fr fr | Unstoppable Domains#4119,2022/11/3 下午12:36,2022/11/3,thank you everyone for working with me to help better understand the lay of the land here,,,
1.00E+18,mike fr fr | Unstoppable Domains#4119,2022/11/3 下午12:37,2022/11/3,i think i will take PilotVietnam's advice and make a governance forum post just to get the idea out there as an additional vehicle to have a conversation for any future plans,,,
1.00E+18,mike fr fr | Unstoppable Domains#4119,2022/11/3 下午12:38,2022/11/3,"also, just want to say I love Curve, I used a defi loan to help me buy my house actually and had to do a massive swap from DAI to USDC to eventually get USD into my bank account and Curve is the place I did that",,chad (2),
1.00E+18,mike fr fr | Unstoppable Domains#4119,2022/11/3 下午12:39,2022/11/3,I've seen a lot of ppl on CT say there's no real world use cases for defi and I like to come back with that example,,,
9.06E+17,dookeygrinder#1820,2022/11/3 下午12:45,2022/11/3,"Unstoppable domains are quite big, I think lots of people will notice your post on forum.",,,
1.00E+18,mike fr fr | Unstoppable Domains#4119,2022/11/3 下午12:45,2022/11/3,thanks for the support randoms,,Curve (2),
6.49E+17,Magnus I Dialectic#3448,2022/11/7 上午9:17,2022/11/7,Where can I find the exact formula on how the veCRV boosts are calculated depending on locking duration and token amount?,,,
7.62E+17,mimaklas,2022/11/7 上午9:22,2022/11/7,https://resources.curve.fi/reward-gauges/boosting-your-crv-rewards#formula,,Curve (1),
7.62E+17,mimaklas,2022/11/7 上午9:22,2022/11/7,this one?,,,
6.49E+17,Magnus I Dialectic#3448,2022/11/7 上午9:22,2022/11/7,"Yes, perfect thanks!",,,
1.03E+18,Julien | Ledger#6874,2022/11/14 上午6:08,2022/11/14,"Hello chat! I am Julien from Ledger and I would love to reach out to the team to discuss opportunities and partnership with us at Ledger!
Does anyone know how I could join them?
Thanks!",,,
7.95E+17,benny_lada,2022/11/14 上午6:25,2022/11/14,"hi, like fiddy told you it's better if you state what you want",,,
5.33E+17,__fiddy__,2022/11/14 上午6:26,2022/11/14,likely it is a scammer but i'll give the benefit of the doubt for now,,,
5.33E+17,__fiddy__,2022/11/14 上午6:27,2022/11/14,it should be abundantly clear by now that coming to discord and asking for partnership never works. so its actually a pretty good assumption that they're scammers.,,,
7.95E+17,benny_lada,2022/11/14 上午6:35,2022/11/14,they usually want people to make apps for ledger live,,,
7.95E+17,benny_lada,2022/11/14 上午6:35,2022/11/14,it's like the 3rd time we get people from ledger,,,
7.39E+17,chanho,2022/11/14 上午10:44,2022/11/14,they can create a bounty proposal,,,
7.29E+17,allancarroll,2022/11/14 下午8:40,2022/11/14,"Hey all, we just put up a forum post to add the HOME/3CRV pool to the gauge. Wanted to get any feedback here as well on it before I put up a DAO vote for it. https://gov.curve.fi/t/updated-proposal-to-add-home-3crv-to-the-gauge-controller/4471",,Curve (1),
4.26E+17,pilotvietnam,2022/11/14 下午9:19,2022/11/14,Thanks for sharing,,,
7.12E+17,haowiwong,2022/11/17 下午5:57,2022/11/17,"Hello sers,I Submitted a proposal yesterday day,now still pending,wen can list on the governance site?",,,
5.08E+17,kendrickllama,2022/11/17 下午10:30,2022/11/17,approved by now,,,
7.12E+17,haowiwong,2022/11/19 上午2:49,2022/11/19,thx,,,
6.62E+17,Blunderbuss#0875,2022/11/19 下午7:37,2022/11/19,"hi, just joined the server so please excuse my ignorance.. I locked some CRV in the dao about 6 months ago and came back to the new UI to find it's not reporting any veCRV balance. am I doing something wrong?",,,
6.62E+17,Blunderbuss#0875,2022/11/19 下午7:37,2022/11/19,i've connected my ledger and looking on the dashboard,,,
6.62E+17,Blunderbuss#0875,2022/11/19 下午7:38,2022/11/19,"also note, when i go to the old ui and then click the link to dao.curve.fi i'm getting phishing alerts..",,,
4.26E+17,pilotvietnam,2022/11/19 下午9:08,2022/11/19,Just make sure you're on classic.curve.fi,,yes (1),
4.26E+17,pilotvietnam,2022/11/19 下午9:09,2022/11/19,do you see your balancer here https://classic.curve.fi/usecrv,,,
4.26E+17,pilotvietnam,2022/11/19 下午9:09,2022/11/19,or here https://dao.curve.fi/locker,,,
4.26E+17,pilotvietnam,2022/11/19 下午9:09,2022/11/19,make sure you have the correct wallet connected,,,
7.39E+17,chanho,2022/11/19 下午11:27,2022/11/19,"No balancer anywhere, man",,Curve (1),
6.62E+17,Blunderbuss#0875,2022/11/20 上午2:03,2022/11/20,"I can't see my balance on the usecrv page, and when I click on the link to the locker page I keep getting phishing warnings, in particular service-worker.js",,,
6.62E+17,Blunderbuss#0875,2022/11/20 上午2:06,2022/11/20,,https://cdn.discordapp.com/attachments/745257323487953036/1043784399537328179/image.png,,
6.62E+17,Blunderbuss#0875,2022/11/20 上午2:21,2022/11/20,"thanks for your help. I'm connecting my ledger, through mm",,,
6.62E+17,Blunderbuss#0875,2022/11/20 上午2:22,2022/11/20,i don't want to turn off the avast shield until i understand the phishing warnings..,,,
6.62E+17,Blunderbuss#0875,2022/11/20 上午2:33,2022/11/20,"Ok, I switched off the shield and got through. can see my vecrv now. 🙂",,Curve (1),
6.62E+17,Blunderbuss#0875,2022/11/20 上午2:33,2022/11/20,thanks for the confidence boost,,,
7.12E+17,haowiwong,2022/11/20 上午5:30,2022/11/20,Hey sers,,,
7.12E+17,haowiwong,2022/11/20 上午5:30,2022/11/20,What I should do next? https://gov.curve.fi/t/proposal-to-add-the-option-of-creator-fees-in-factory-pool/4499,,,
7.12E+17,haowiwong,2022/11/20 上午5:30,2022/11/20,How to deloy a on-chain proposal?,,,
5.33E+17,__fiddy__,2022/11/20 上午5:33,2022/11/20,On chain proposal for doing what exactly,,,
5.33E+17,__fiddy__,2022/11/20 上午5:34,2022/11/20,Your proposal has no substance or description. You come up with some random idea and zero details on technical implementation.,,,
5.33E+17,__fiddy__,2022/11/20 上午5:34,2022/11/20,And you want an on chain proposal �?for what?,,,
7.12E+17,haowiwong,2022/11/20 上午5:41,2022/11/20,"I don’t think it’s a random idea,maybe you can check this ser https://twitter.com/haowiwang/status/1593875482763997184?s=46&t=0_Hf4GV6B3-sJ6dOn4vQcg",,,
7.95E+17,benny_lada,2022/11/20 上午5:43,2022/11/20,"it's a bit difficult if you post Chinese tweets because you know, not everybody in the DAO speaks Chinese",,,
7.95E+17,benny_lada,2022/11/20 上午5:44,2022/11/20,it's also hard to see the point for token pools,,,
7.95E+17,benny_lada,2022/11/20 上午5:44,2022/11/20,"it makes sense for NFT markets because it's an extension of the royalties system, because you know the original creator actually put in some effort",,,
7.95E+17,benny_lada,2022/11/20 上午5:45,2022/11/20,"there's 0 effort for a factory pool creation, so there's no reason why there should be a creator fee",,,
7.95E+17,benny_lada,2022/11/20 上午5:45,2022/11/20,anybody can come and create a 0 fee pool and everybody will use that,,,
7.95E+17,benny_lada,2022/11/20 上午5:46,2022/11/20,not to mention that it would require a complete technical overhaul,,,
7.12E+17,haowiwong,2022/11/20 上午5:46,2022/11/20,but build a base pool need to do many things,,,
7.95E+17,benny_lada,2022/11/20 上午5:46,2022/11/20,"to handle similar pools with different creator fees, to deal with integrators now having to factor that on top of regular fees, creating the UI for it ...",,,
7.95E+17,benny_lada,2022/11/20 上午5:46,2022/11/20,so you're asking to add something that will cost a lot of resources to the DAO,,,
7.95E+17,benny_lada,2022/11/20 上午5:46,2022/11/20,and will bring absolute no revenue or advantage,,,
7.95E+17,benny_lada,2022/11/20 上午5:47,2022/11/20,so it's not a very good proposal,,,
7.95E+17,benny_lada,2022/11/20 上午5:47,2022/11/20,or at least it's not well argumented,,,
7.12E+17,haowiwong,2022/11/20 上午5:47,2022/11/20,"Like I reply on the proposal,no one will add liquidity on a random pool",,,
7.12E+17,haowiwong,2022/11/20 上午5:48,2022/11/20,Or lp can get a taste reward,,,
7.95E+17,benny_lada,2022/11/20 上午5:48,2022/11/20,liquidity providers already get their share of the fees,,,
7.95E+17,benny_lada,2022/11/20 上午5:48,2022/11/20,and if they start the pool they get to be early and enjoy 100% of that LP fee share until somebody else comes in,,,
7.95E+17,benny_lada,2022/11/20 上午5:48,2022/11/20,that's incentive enough,,,
7.12E+17,haowiwong,2022/11/20 上午5:48,2022/11/20,I don’t think so,,,
7.95E+17,benny_lada,2022/11/20 上午5:49,2022/11/20,well do you have any evidence to support that claim ?,,,
7.12E+17,haowiwong,2022/11/20 上午5:49,2022/11/20,Pepole will trade on a cheap enough pool,,,
7.12E+17,haowiwong,2022/11/20 上午5:49,2022/11/20,Less slipage pool,,,
7.95E+17,benny_lada,2022/11/20 上午5:49,2022/11/20,but the fees will make the pool more expensive for traders,,,
7.12E+17,haowiwong,2022/11/20 上午5:49,2022/11/20,No lower fee pool,,,
7.95E+17,benny_lada,2022/11/20 上午5:50,2022/11/20,then it's a loss for the DAO,,,
7.95E+17,benny_lada,2022/11/20 上午5:50,2022/11/20,seeding pools isn't really a problem,,,
7.95E+17,benny_lada,2022/11/20 上午5:50,2022/11/20,and most pools make very little revenue,,,
7.12E+17,haowiwong,2022/11/20 上午5:50,2022/11/20,I don’t think so,,,
7.95E+17,benny_lada,2022/11/20 上午5:51,2022/11/20,well that's great but you have no evidence for it,,blob (1),
7.12E+17,haowiwong,2022/11/20 上午5:51,2022/11/20,Just a opion,,,
7.95E+17,benny_lada,2022/11/20 上午5:51,2022/11/20,"if you lower the fees, how do you expect to increase DAO revenue ?",,,
7.12E+17,haowiwong,2022/11/20 上午5:51,2022/11/20,Market will choose that,,,
7.95E+17,benny_lada,2022/11/20 上午5:51,2022/11/20,"that's kind of the problem, if you want your proposal to be taken seriously, you should do more than just give your opinion",,,
7.95E+17,benny_lada,2022/11/20 上午5:52,2022/11/20,"nobody wants to waste time and money on implementing something, just because you think it's cool and it might work",,,
7.12E+17,haowiwong,2022/11/20 上午5:52,2022/11/20,Like veCRV member won’t let a 0 admin fee pool list on gauge,,,
7.12E+17,haowiwong,2022/11/20 上午5:52,2022/11/20,I think You can't represent everyone.,,,
7.12E+17,haowiwong,2022/11/20 上午5:54,2022/11/20,https://twitter.com/litra_finance/status/1593933154385289219?s=46&t=0_Hf4GV6B3-sJ6dOn4vQcg,,,
7.12E+17,haowiwong,2022/11/20 上午5:55,2022/11/20,Crater fee can help new protocol use curve for build base liquidity,,,
7.12E+17,haowiwong,2022/11/20 上午5:55,2022/11/20,More liquidity,,,
7.12E+17,haowiwong,2022/11/20 上午5:55,2022/11/20,Better price,,,
7.12E+17,haowiwong,2022/11/20 上午5:55,2022/11/20,More fees,,,
7.12E+17,haowiwong,2022/11/20 上午5:55,2022/11/20,For veCRV holder,,,
7.12E+17,haowiwong,2022/11/20 上午5:59,2022/11/20,"This can only be investigated, not proved.",,,
5.33E+17,__fiddy__,2022/11/20 上午6:04,2022/11/20,Then investigate it. I encourage you to do that.,,,
5.33E+17,__fiddy__,2022/11/20 上午6:05,2022/11/20,"But this proposal has no substance, zero ideas on technical implementation and zero research.",,,
5.33E+17,__fiddy__,2022/11/20 上午6:05,2022/11/20,And now you want an on chain vote: to do what?,,,
7.39E+17,chanho,2022/11/20 上午6:55,2022/11/20,Probably wait longer than two days,,,
7.12E+17,haowiwong,2022/11/20 上午10:39,2022/11/20,"Thank you ser,I will do that",,,
4.41E+17,sbhk,2022/11/20 下午12:12,2022/11/20,"Any idea if this is going to happen? 
Deploy a “tricrypto3�?pool (wBTC + wETH + FRAXBP) https://gov.curve.fi/t/deploy-a-tricrypto3-pool-wbtc-weth-fraxbp/4353",,,
