AuthorID,Author,Date_original,Date,Content,Attachments,Reactions,,,
1.09377E+18,sash0249,2023/5/26 上午4:47,2023/5/26,Hi @elivan,,,,,
1.08539E+18,fulanodetal_0017,2023/5/26 上午4:49,2023/5/26,"@Abu Usama | +4 UTC I think that if I left here it was because they asked me to leave it, not everything is defi in life but it is useful to live it",,,,,
1.08539E+18,fulanodetal_0017,2023/5/26 上午4:49,2023/5/26,who is in charge,,,,,
1.08539E+18,fulanodetal_0017,2023/5/26 上午4:50,2023/5/26,ok baddy,,,,,
3.39163E+17,xibot,2023/5/26 上午8:33,2023/5/26,"Thx for reply! So, I understand then dat can send any NFT (ERC721 / ERC 1155) or any ERC20 token directly to the DAO contract addy, correct?

Then I could withdraw ERC20 tokens to different wallets via proposal and following all instructions there on the OSx UI, correct?

The only thing to see now is how to withdraw NFTs from the contract via UI, right? If the UI doesn’t work for dat, is it possible to withdraw NFTs from DAO contract in any other way?",,,,,
2.10379E+17,plopmenz,2023/5/26 上午8:37,2023/5/26,Correct,,,,,
2.10379E+17,plopmenz,2023/5/26 上午8:37,2023/5/26,The UI also doesn't show any NFTs in the treasury last time I checked,,,,,
2.10379E+17,plopmenz,2023/5/26 上午8:37,2023/5/26,"The code does include some partial ERC721 support, so it is being worked on I believe",,,,,
2.10379E+17,plopmenz,2023/5/26 上午8:38,2023/5/26,I guess you could make a smart contract interaction with the ERC721/1155 contract using transferFrom/safeTransferFrom in the new action composer :),,,,,
8.71717E+17,aleuts,2023/5/26 上午8:41,2023/5/26,"Right now if you transfer the NFT's to the DAO vault  you can see them in Etherscan, zapper, zerion... We are revamping first the engine for ERC20s/721's (tech discussions happening as we speak, top priority), that will likely enable use for NFTs as well. And then seeing the NFT's in the UI. So currently it's in the works!  🙂",,,,,
3.39163E+17,xibot,2023/5/26 上午8:48,2023/5/26,:gotchiLove:,,,,,
3.39163E+17,xibot,2023/5/26 上午8:48,2023/5/26,:gotchiLove:,,,,,
3.39163E+17,xibot,2023/5/26 上午8:50,2023/5/26,BEAUTIFUL TO SEE ARAGON GROWING AND BRINGING SO MUCH VALUE TO THE SPACE SINCE DAY ONE!!! LOVE TO SEE IT!!! :AragonProject:,,"❤️ (5),🤩 (1)",,,
3.39163E+17,xibot,2023/5/26 上午8:51,2023/5/26,All dis on polygon as well right?,,,,,
8.71717E+17,aleuts,2023/5/26 上午8:52,2023/5/26,Yep 🙂,,"gotchiLove (1),Paarty (1)",,,
3.39163E+17,xibot,2023/5/26 上午8:53,2023/5/26,:HaappyGotchis:,,❤️ (2),,,
5.22383E+17,juar.eth,2023/5/26 上午9:45,2023/5/26,"Exactly! There's even an example in the docs we released alongside the Smart Contract Composer to withdraw NFTs
We'll surely make a good UI for this soon, but for now that works ❤️",,"💪 (3),gotchiLove (2),mudgenDiamond (1)",,,
6.82043E+17,spaceling#8839,2023/5/26 下午7:30,2023/5/26,"Hey all, is there any future feature on the roadmap for using a custom domain with the DAO app? Ie not a subdomain of DAO.eth?",,,,,
5.95463E+17,dszone#0891,2023/5/26 下午7:51,2023/5/26,Hello,,,,,
5.95463E+17,dszone#0891,2023/5/26 下午7:52,2023/5/26,"I think you can do this through APIs and a custom domain, but not immediately through the app, would be cool if we could!",,,,,
2.10379E+17,plopmenz,2023/5/27 上午6:14,2023/5/27,"Well you can redirect the domain yourself to your DAO address, just it wouldn't show on the Aragon App UI (and you also still have the DAO.eth subdomain, but you can just not use it if you want haha)",,,,,
2.10379E+17,plopmenz,2023/5/27 上午6:17,2023/5/27,"Not sure if it's possible with how DAOs are created at the moment (DAO Factory) to let it register under a custom address, but if you redirect a custom address to your DAO, they could verify it in the Aragon App and show that ENS instead I guess",,,,,
2.10379E+17,plopmenz,2023/5/27 上午6:18,2023/5/27,Dunno if that is planned though,,,,,
4.05207E+17,turnkeytom,2023/5/27 下午9:12,2023/5/27,where to get aragon cli,,,,,
4.05207E+17,turnkeytom,2023/5/27 下午9:13,2023/5/27,documentation is broken,,,,,
2.10379E+17,plopmenz,2023/5/28 上午3:10,2023/5/28,"Aragon cli is for the older Aragon Client, I am not sure what your project is, but if you can, I would recommended to build on the Aragon App (OSx) instead :)",,👌🏽 (1),,,
9.44149E+17,_alex2040,2023/5/28 上午5:12,2023/5/28,"I face this error when I want to deploy my first DAO on Aragon using Polygon.
My Metamask wallet is charged with 5.55 Matic
What should I  do?",https://cdn.discordapp.com/attachments/1036975360551702568/1112307277156843530/Screenshot_2023-05-28_at_12.31.14.png,,,,
2.10379E+17,plopmenz,2023/5/28 上午5:17,2023/5/28,can you share the transaction on polygonscan?,,,,,
9.44149E+17,_alex2040,2023/5/28 上午5:29,2023/5/28,Thank you @Plopmenz sure,,,,,
9.44149E+17,_alex2040,2023/5/28 上午6:51,2023/5/28,How could I do this?,,,,,
2.10379E+17,plopmenz,2023/5/28 上午6:59,2023/5/28,In metamask you should be able to press 3 dots and then view account in explorer,https://cdn.discordapp.com/attachments/1036975360551702568/1112334400403820594/image.png,,,,
2.10379E+17,plopmenz,2023/5/28 上午6:59,2023/5/28,there you can see the latest transactions :),,,,,
2.10379E+17,plopmenz,2023/5/28 上午7:00,2023/5/28,"The failed one should be on top, assuming it's the last transaction you made with your wallet",,,,,
2.10379E+17,plopmenz,2023/5/28 上午7:00,2023/5/28,"ooh wait, you didn't actually reach the transaction step, my bad 😅",,,,,
2.10379E+17,plopmenz,2023/5/28 上午7:01,2023/5/28,you did use metamask to connect right? (not walletconnect),,,,,
9.44149E+17,_alex2040,2023/5/28 上午7:52,2023/5/28,Yes,,,,,
9.44149E+17,_alex2040,2023/5/28 上午7:53,2023/5/28,"I think since I did nt reach that step, it naturally should not be recorded and listed there.",,,,,
2.10379E+17,plopmenz,2023/5/28 上午7:55,2023/5/28,"Correct, you could check F12 in your browser console if there's any errors there",,,,,
9.44149E+17,_alex2040,2023/5/28 上午9:22,2023/5/28,My console and GPT-4 answer,"https://cdn.discordapp.com/attachments/1036975360551702568/1112370347724001404/Screenshot_2023-05-28_at_16.51.01.png,https://cdn.discordapp.com/attachments/1036975360551702568/1112370347988222062/Screenshot_2023-05-28_at_16.51.52.png",,,,
6.46164E+17,kojikashin#7375,2023/5/28 下午4:32,2023/5/28,"Good morning. Is it no longer possible to access the old dao website for legacy daos? I keep getting the "" an unexpected error has occured """,,,,,
9.44149E+17,_alex2040,2023/5/28 下午5:31,2023/5/28,@Plopmenz,,,,,
9.0972E+17,abuusama,2023/5/29 上午12:46,2023/5/29,Started a thread.,,,,,
9.0972E+17,abuusama,2023/5/29 上午12:47,2023/5/29,Started a thread.,,,,,
8.4282E+17,rehntimer,2023/5/29 下午1:57,2023/5/29,"We have just launched a Deeptech-focused Global Venture Capital Fund-as-a-DAO on ETH blockchain aiming to raise US$1 trillion+ in order to annihilate the obsolete demoniac anti-evolutionary administrative bureaucratic structure of mainstream science by root. They are hell bent on creating obstacles to the progress of basic science and resulting advanced epoch-making technologies. Their dishonesty, incompetence and rampant corruption are all very clear from the latest data of JW Space Telescope debunking dogmas like Lamda-CDM cosmic model emanating from a single set of bullshit space-time and  gravitational theories [e.g. special and general relativity] that does not work with most experimentally verified theory of quantum mechanics.  https://deeptech.capital",,,,,
8.4282E+17,rehntimer,2023/5/29 下午1:59,2023/5/29,,https://cdn.discordapp.com/attachments/1036975360551702568/1112802337271062618/A_talk_on_machine_consciousness_and_how_get_your_deeptech_startup_funded.PNG,🔥 (2),,,
8.80794E+17,juliettech,2023/5/30 下午1:12,2023/5/30,Started a thread.,,,,,
8.11667E+17,tony.stark,2023/5/31 下午3:54,2023/5/31,"""silly question"" jk.

Can Aragon core team make it possible for widgets to be installed as a direct dependency of the custom plugins deployed on Aragon? = Lots of plugins require custom UI to operate properly after being installed in a DAO

_ devs should be able to make their custom widgets or something of sort that can be installed from an Aragon app store onto the main Aragon app this way which will couple the custom UI with the required plugins 😅",,,,,
8.07644E+17,shawnzywonzie,2023/5/31 下午4:17,2023/5/31,Started a thread.,,,,,
2.5203E+17,blaze3226,2023/6/2 下午4:09,2023/6/2 ,"Hi, just wanted to ask if it will be possible in the future to launch DAO on Optimism or Arbitrum?",,,,,
8.11667E+17,tony.stark,2023/6/2 下午5:18,2023/6/2 ,"Yes, I heard talks about this being available in the near future.

Fingers crossed, we can get it this year @Blaze",,🙌🏽 (1),,,
4.44252E+17,caffeinum,2023/6/4 下午8:02,2023/6/4 ,"gm guys! what's the simplest way to run sdk examples? https://github.com/aragon/sdk/blob/develop/modules/client/examples/01-client/01-create-dao.ts

i tried to setup an empty hardhat project, copied there an example directory, but i get this error:",https://cdn.discordapp.com/attachments/1036975360551702568/1115067980234113084/image.png,,,,
4.44252E+17,caffeinum,2023/6/4 下午8:09,2023/6/4 ,"okay, digging into sources, i see that examples code provides incorrect `ensRegistryAddress`

presumably I need to choose one of these?",https://cdn.discordapp.com/attachments/1036975360551702568/1115069886570438676/image.png,,,,
4.44252E+17,caffeinum,2023/6/4 下午8:28,2023/6/4 ,i also can't figure out what kind of ipfs nodes the sdk expects from me,,,,,
4.44252E+17,caffeinum,2023/6/4 下午8:58,2023/6/4 ,🎊,https://cdn.discordapp.com/attachments/1036975360551702568/1115082197104349204/image.png,"🙌 (3),🔥 (1)",,,
2.10379E+17,plopmenz,2023/6/5 上午1:24,2023/6/5 ,In case you wanna use Aragons: https://aragonorg.notion.site/SDK-environment-4ee7d17ec26441a8b8b4afcb6ab466b4,,,,,
4.44252E+17,caffeinum,2023/6/5 下午4:40,2023/6/5 ,i think i can also remove that field from config and it's gonna use default ones,,,,,
4.44252E+17,caffeinum,2023/6/5 下午4:41,2023/6/5 ,"btw even apart from demo configs being inoperable, there's a bug in that create-dao script, it forgets to pass context.network into token install configuration. should I open a PR?",,,,,
8.12014E+17,siddesh.eth,2023/6/7 上午8:29,2023/6/7 ,Is Aragon IPFS gateway UP?,,,,,
8.80794E+17,juliettech,2023/6/7 上午8:35,2023/6/7 ,Yes please do! Thank youuu ⚡️,,,,,
7.66417E+17,bloera74,2023/6/7 下午1:17,2023/6/7 ,Error calculating fees when trying to deploy DAO on polygon chain,,,,,
8.07644E+17,shawnzywonzie,2023/6/7 下午6:39,2023/6/7 ,Started a thread.,,,,,
9.33362E+17,unchained619,2023/6/9 上午7:27,2023/6/9 ,Guys any updates on plugins suitable for running a investment club? Syndicate DAO are winding down their frontend in June,,,,,
8.07644E+17,shawnzywonzie,2023/6/9 上午8:29,2023/6/9 ,Started a thread.,,,,,
8.79613E+17,vitaliksfans,2023/6/12 上午6:24,2023/6/12,Can nodejs use the Aragon SDK to get proposals?,,,,,
8.79613E+17,vitaliksfans,2023/6/12 上午6:34,2023/6/12,Any example to quickly use Aragon SDK?,,,,,
9.0972E+17,abuusama,2023/6/12 上午6:53,2023/6/12,Started a thread.,,,,,
8.79613E+17,vitaliksfans,2023/6/12 上午11:01,2023/6/12,"how to set graphqlNodes, if I want to change to Mumbai network, do I need to change graphqlNodes setting?",,,,,
8.07644E+17,shawnzywonzie,2023/6/12 上午11:06,2023/6/12,"Hey @Vitalik's fans you can check out this thread for an answer 👍 

https://discord.com/channels/672466989217873929/1092424107972382740/1092424107972382740",,,,,
8.79613E+17,vitaliksfans,2023/6/12 上午11:08,2023/6/12,"Yeah, it solves my problem",,🔥 (1),,,
8.79613E+17,vitaliksfans,2023/6/12 上午11:08,2023/6/12,Thank you,,,,,
8.79613E+17,vitaliksfans,2023/6/12 上午11:13,2023/6/12,"What about the web3Providers in mumbai network? My Infra doesn't work now,  is there any web3Provider to use directly?",,,,,
8.79613E+17,vitaliksfans,2023/6/12 上午11:28,2023/6/12,"Another problem is that when I use the mumbai network subgraph, it reports  'Type `TokenVotingProposal` has no field `potentiallyExecutable`.",,,,,
8.79613E+17,vitaliksfans,2023/6/12 上午11:47,2023/6/12,"I think maybe some problems  with the subgraph ""https://subgraph.satsuma-prod.com/qHR2wGfc5RLi6/aragon/osx-mumbai/api""",,,,,
8.79613E+17,vitaliksfans,2023/6/13 上午2:57,2023/6/13,"metadata: {
      title: '(unavailable metadata)',
      summary: '(the proposal metadata is not available)'
    },",,,,,
8.79613E+17,vitaliksfans,2023/6/13 上午2:57,2023/6/13,Why would this result happen?,,,,,
8.07644E+17,shawnzywonzie,2023/6/13 上午9:31,2023/6/13,Started a thread.,,,,,
9.0972E+17,abuusama,2023/6/14 上午4:15,2023/6/14,Started a thread.,,,,,
8.83456E+17,ethpancake,2023/6/15 下午4:43,2023/6/15,Still no ETA for Aragon on Arbitrum,,,,,
8.83456E+17,ethpancake,2023/6/15 下午4:43,2023/6/15,?,,,,,
8.07644E+17,shawnzywonzie,2023/6/15 下午5:22,2023/6/15,Started a thread.,,,,,
1.08539E+18,fulanodetal_0017,2023/6/16 上午7:47,2023/6/16,Gm it's ok if i buy polygon and dao,,,,,
1.08539E+18,fulanodetal_0017,2023/6/16 上午7:48,2023/6/16,@Shawnzy gm hi,,,,,
1.11901E+18,Mathias BlockBite#5985,2023/6/16 上午8:29,2023/6/16,"Hey everyone
My previous post was deleted because it was believe to be scam. Well done eventho this wasn't a scam 🙂

I am a freelance solidity dev and auditor that would love to help building plugins for the OSx stack. I have a year of experience in Solidity and finished the 0xMacro solidity fellowship within the Honors tier (highest level possible).
As an ex core dev I know the Aragon OSx stack pretty well. 
Freel free to checkout my Github profile:
https://github.com/mathewmeconry

Full disclosure: I am still working at Aragon part-time and would like to start out as a freelancer.

So if you need a qoute for some dev work or an audit, feel free to DM me 🙂",,😅 (1),,,
9.0972E+17,abuusama,2023/6/16 上午8:43,2023/6/16,https://tenor.com/view/my-bad-oh-okay-alright-gif-24341012,,🤣 (3),,,
1.11901E+18,Mathias BlockBite#5985,2023/6/16 上午8:46,2023/6/16,all good 😄,,,,,
8.4282E+17,rehntimer,2023/6/18 上午2:41,2023/6/18,can you DM me?,,👍 (1),,,
3.76672E+17,sikk9739,2023/6/20 上午5:19,2023/6/20,ANT staking amount hit all time high,,,,,
3.76672E+17,sikk9739,2023/6/20 上午5:22,2023/6/20,Big pump soon,,,,,
3.76672E+17,sikk9739,2023/6/20 上午5:23,2023/6/20,I'm all in ANT kek,,,,,
2.10379E+17,plopmenz,2023/6/20 上午7:18,2023/6/20,You can stake ANT?,,,,,
8.71717E+17,aleuts,2023/6/20 上午7:44,2023/6/20,Nope,,🙏 (1),,,
3.76672E+17,sikk9739,2023/6/20 上午8:51,2023/6/20,https://etherscan.io/token/0xa117000000f279d81a1d3cc75430faa017fa5a2e?a=0x5713c2d9e9d4381bff966b1cdbf52cf4e8addc2c,,,,,
3.76672E+17,sikk9739,2023/6/20 上午8:52,2023/6/20,So what is it,,,,,
3.76672E+17,sikk9739,2023/6/20 上午9:04,2023/6/20,@A Leuts - OOO (09/28),,,,,
8.33602E+17,aclay,2023/6/20 上午9:05,2023/6/20,You have to wrap your ANT to vote,,👌 (1),,,
8.33602E+17,aclay,2023/6/20 上午9:06,2023/6/20,It is not staking,,,,,
3.76672E+17,sikk9739,2023/6/20 上午9:25,2023/6/20,Ok but vote for what,,,,,
3.76672E+17,sikk9739,2023/6/20 上午9:25,2023/6/20,,https://cdn.discordapp.com/attachments/1036975360551702568/1120705969366769724/image0.jpg,,,,
3.76672E+17,sikk9739,2023/6/20 上午9:41,2023/6/20,Ok I got it,,,,,
3.76672E+17,sikk9739,2023/6/20 下午9:10,2023/6/20,Here we go,,01 (1),,,
8.07644E+17,shawnzywonzie,2023/6/20 下午9:12,2023/6/20,We don't discuss token price here @SiKK ANT is strictly a governance token. It is not meant for investments.,,,,,
3.76672E+17,sikk9739,2023/6/20 下午9:38,2023/6/20,WHAT,,,,,
8.07644E+17,shawnzywonzie,2023/6/20 下午10:25,2023/6/20,Good for you. You can talk about it somewhere else. It's not allowed here.,,,,,
9.68138E+17,maker4296,2023/6/21 下午4:20,2023/6/21,hi ! is it the rigth place to ask for guidance ?,,,,,
8.07644E+17,shawnzywonzie,2023/6/21 下午6:01,2023/6/21,Started a thread.,,,,,
9.08253E+17,lamtruong99,2023/6/22 上午1:07,2023/6/22,I have a question. What's wANT?,,,,,
9.08253E+17,lamtruong99,2023/6/22 上午1:08,2023/6/22,What is wANT used for?,,,,,
8.79613E+17,vitaliksfans,2023/6/22 上午5:26,2023/6/22,"I have another question. It is docker building  in FrontPage.   I need to provide all the var to run this command?      docker buildx build . --file ./Dockerfile.webapp.dev --push \
          --build-arg VITE_REACT_APP_DEPLOY_VERSION=${{ github.sha }} \
          --build-arg VITE_REACT_APP_DEPLOY_ENVIRONMENT=${{ needs.setup-env-vars.outputs.environment }} \
          --build-arg VITE_REACT_APP_ANALYTICS_KEY=${{ secrets.VITE_REACT_APP_ANALYTICS_KEY }} \
          --build-arg VITE_IPFS_API_KEY=${{ secrets.VITE_IPFS_API_KEY }} \
          --build-arg VITE_ETHERSCAN_API_KEY=${{ secrets.VITE_ETHERSCAN_API_KEY }} \
          --build-arg VITE_INFURA_GOERLI_PROJECT_ID=${{ secrets.VITE_INFURA_GOERLI_PROJECT_ID }} \
          --build-arg VITE_INFURA_MAINNET_PROJECT_ID=${{ secrets.VITE_INFURA_MAINNET_PROJECT_ID }} \
          --build-arg VITE_INFURA_API_KEY=${{ secrets.VITE_INFURA_API_KEY }} \
          --build-arg VITE_WALLET_CONNECT_PROJECT_ID=${{ secrets.VITE_WALLET_CONNECT_PROJECT_ID }} \
          --build-arg VITE_ALCHEMY_KEY_POLYGON_MUMBAI=${{ secrets.VITE_ALCHEMY_KEY_POLYGON_MUMBAI }} \
          --build-arg VITE_ALCHEMY_KEY_POLYGON_MAINNET=${{ secrets.VITE_ALCHEMY_KEY_POLYGON_MAINNET }} \
          --build-arg VITE_ALCHEMY_KEY_MAINNET=${{ secrets.VITE_ALCHEMY_KEY_MAINNET }} \
          --build-arg VITE_ALCHEMY_KEY_GOERLI=${{ secrets.VITE_ALCHEMY_KEY_GOERLI }} \
          --build-arg VITE_COVALENT_API_KEY=${{secrets.VITE_COVALENT_API_KEY}} \
          --build-arg NODE_OPTIONS='--max-old-space-size=6656' \",,,,,
8.80794E+17,juliettech,2023/6/22 上午5:41,2023/6/22,Started a thread.,,,,,
1.11852E+18,twentyone37,2023/6/23 上午9:51,2023/6/23,"Hello Everyone!

I have a following problem - on Goerli, I have tried to call `createPluginRepoWithFirstVersion` for deployed contract (everything taken from docs tutorial).

If I try to publish my plugin with Etherscan I got `Internal JSON-RPC error`, so I have decided to use the script from the docs, but then I struggle with some incompatibility of `Signer | Provider` for `.connect` function.


```import {
  PluginRepoFactory__factory,
  PluginRepoRegistry__factory,
  PluginRepo__factory,
} from ""@aragon/osx-ethers"";
import { ethers } from ""ethers"";
import { DeployFunction } from ""hardhat-deploy/types"";
import { HardhatRuntimeEnvironment } from ""hardhat/types"";

const func: DeployFunction = async function (hre: HardhatRuntimeEnvironment) {
  const { deployments, network } = hre;
  const deployer = (await hre.ethers.getSigners())[0] as ethers.Signer;

  const deployerAddress = await deployer.getAddress();

  console.log(""test1"");

  const provider = deployer.provider;
  if (!provider) {
    throw new Error(""No provider found"");
  }
  const pluginRepoFactoryAddr = ""0x301868712b77744A3C0E5511609238399f0A2d4d"";

  console.log(""test2"");

  const pluginRepoFactory = PluginRepoFactory__factory.connect(
    pluginRepoFactoryAddr,
    provider
  );

  console.log(""test3"");
...

  console.log(
    `You can find the transaction address which published the ${pluginName} Plugin here: ${tx}`
  );
};

export default func;```

I cannot see any logs when I run script with npx hardhat. Any tips?","https://cdn.discordapp.com/attachments/1036975360551702568/1121799612391510066/console-log.png,https://cdn.discordapp.com/attachments/1036975360551702568/1121799612735426620/error.png",,,,
2.10379E+17,plopmenz,2023/6/23 上午9:55,2023/6/23,releaseMetadata is not allowed to be empty (0x0) :),,,,,
2.10379E+17,plopmenz,2023/6/23 上午9:56,2023/6/23,"if still getting errors, change the subdomain, not sure if . dots are allowed, I do believe - is fine and small letters and numbers for sure",,,,,
2.10379E+17,plopmenz,2023/6/23 上午9:56,2023/6/23,and it's also not allowed if the subdomain is already taken,,,,,
1.11852E+18,twentyone37,2023/6/23 上午9:56,2023/6/23,In this case what I can put in releaseMetadata?,,,,,
2.10379E+17,plopmenz,2023/6/23 上午9:57,2023/6/23,"you should put an uri to the releaseMetadata json file, which you can see the template from in the example project",,,,,
2.10379E+17,plopmenz,2023/6/23 上午9:58,2023/6/23,"but in case you just want it to work, I think you can just put 0x1?",,,,,
2.10379E+17,plopmenz,2023/6/23 上午9:58,2023/6/23,You can also debug the error using Tenderly :),,,,,
1.11852E+18,twentyone37,2023/6/23 上午9:59,2023/6/23,"Will give it a try, for 0x1 there is that same issue, and I don't have anything else than `Internal JSON-RPC error`",,,,,
8.80794E+17,juliettech,2023/6/23 上午9:59,2023/6/23,"You can actually write `0x00` for the release metadata and it should be fine. Ideally it's a hex value of the `releaseMetadata` json file Plopmenz just mentioned, but `0x00` should work anyway. 

The problem I think is coming from your subdomain which can't take a period",,,,,
1.11852E+18,twentyone37,2023/6/23 上午10:00,2023/6/23,Also have tried without a dot.,,,,,
8.80794E+17,juliettech,2023/6/23 上午10:00,2023/6/23,since this will get turned into `plugin-name.plugin.dao.eth`.. so any period you add would mean you're generating another nested subdomain - which throws an error,,,,,
8.80794E+17,juliettech,2023/6/23 上午10:00,2023/6/23,Could you screenshot the error?,,,,,
8.80794E+17,juliettech,2023/6/23 上午10:00,2023/6/23,Tenderly is a great option as well to get more information regarding the error in the transaction! https://tenderly.co/,,,,,
1.11852E+18,twentyone37,2023/6/23 上午10:00,2023/6/23,give me a moment for tenderly :p,https://cdn.discordapp.com/attachments/1036975360551702568/1121802074192093184/withoutTenderly.png,,,,
1.11852E+18,twentyone37,2023/6/23 上午10:01,2023/6/23,"Btw, also tried with 0x00 in last two.",,,,,
8.80794E+17,juliettech,2023/6/23 上午10:01,2023/6/23,"Seems like your plugin setup contract was deployed to the hardhat environment, but publishing is done to goerli network.. Could this be true?",,🔥 (1),,,
1.11852E+18,twentyone37,2023/6/23 上午10:03,2023/6/23,"You are right, there is no contract on goerli on printed out address. Alright, there is a chance that I won't need more help.",,,,,
1.11852E+18,twentyone37,2023/6/23 上午10:03,2023/6/23,Thank you guys!,,,,,
8.80794E+17,juliettech,2023/6/23 上午10:03,2023/6/23,Of c! Happy to help 🙂,,,,,
8.80794E+17,juliettech,2023/6/23 上午10:03,2023/6/23,What are you buildingg? 😛,,,,,
1.11852E+18,twentyone37,2023/6/23 上午10:04,2023/6/23,The future 😎,,"🔥 (2),🤣 (1)",,,
8.80794E+17,juliettech,2023/6/23 上午10:04,2023/6/23,Hahaaa love,,,,,
8.80794E+17,juliettech,2023/6/23 上午10:04,2023/6/23,gr8 answer,,,,,
1.11852E+18,twentyone37,2023/6/23 上午10:04,2023/6/23,"Will update you soon, we are preparing a website right now.",,👌🏽 (1),,,
8.80794E+17,juliettech,2023/6/23 上午10:05,2023/6/23,Great - excited to learn more!,,,,,
1.11852E+18,twentyone37,2023/6/23 上午10:21,2023/6/23,"Okay, so came to the point, that I have definitely deployed setup: https://goerli.etherscan.io/address/0xbf4b3bb76f7fe3939a04fb36a38db692cf5771a8

However still got `Internal JSON-RPC error` - on Tenderly it looks fine.

I use BraveWallet, do you know if that's might be the cause on Etherscan?",https://cdn.discordapp.com/attachments/1036975360551702568/1121807188650885321/tenderly.png,,,,
8.80794E+17,juliettech,2023/6/23 上午10:25,2023/6/23,Hm. Check trying another browser? Did you connect your wallet successfully to Etherscan?,,,,,
8.80794E+17,juliettech,2023/6/23 上午10:25,2023/6/23,Weird that it works on Tenderly and not in Etherscan... hmmm,,,,,
1.11852E+18,twentyone37,2023/6/23 上午10:26,2023/6/23,"Yeah, it was the case. The knowledge I can share with this community is that BraveWallet doesn't work well with Etherscan (theoretically I was connected)",,,,,
8.80794E+17,juliettech,2023/6/23 上午10:58,2023/6/23,"Fascinating! I wonder why. Great to know though, thanks for the insight",,,,,
1.1212E+18,joewriter,2023/6/25 上午10:08,2023/6/25,"Hey there, mind if we have a quick chat about how I can contribute significantly to the growth of your ecosystem? I'll be happy to discuss ways in which my writing skills can make a notable impact on your project. Who can I message to discuss this further? Thanks.",,,,,
7.05201E+17,yatan7,2023/6/26 下午12:23,2023/6/26,"Hello everyone, 

Before starting [@RnDAO__](https://twitter.com/RnDAO__), we saw many talented teams waste countless hours on ideas that had already been tried or don't solve a problem for anyone. We spent the next 18 months developing a methodology to help web3 entrepreneurs and aspiring entrepreneurs (developing 6 ventures in the process) and now want to share it with others.
We created a (free) mini-accelerator. It's 2 sessions of 2 hours, on the week of the 3rd of July, and we would love you to help us invite as many people as possible who are in the early stage of building a product, looking for product-market fit, or haven't yet started. Together we can move web3 and DAOs forward. 

- Sign up here: https://forms.gle/MJEaPjcDLbodT3EP6  ********
- Find our more here: https://rndao.mirror.xyz/qNqkxX8JKfCdBPivzmsBPAMfnLJL204TfnfduydNXs0",,,,,
2.84661E+17,0mkar,2023/6/26 下午5:06,2023/6/26,Can someone explain why am I getting 'No IPFS nodes available error'?,https://cdn.discordapp.com/attachments/1036975360551702568/1122996388804952115/Screenshot_2023-06-27_at_2.35.49_AM.png,,,,
1.07873E+18,eradikate_0147,2023/6/26 下午5:17,2023/6/26,Are you there ?,,,,,
2.84661E+17,0mkar,2023/6/26 下午5:17,2023/6/26,yes,,,,,
8.80794E+17,juliettech,2023/6/27 上午4:40,2023/6/27,Started a thread.,,,,,
1.01628E+18,annfu,2023/6/30 上午2:16,2023/6/30,"Hello，admin，In my proposal ,the ""Proposal threshold"" in my executed proposal is ""Token holders with �?3000 TBB"", but in my Governance it is ""Token holders with �?0.000000000000003 TBB"", so is there an error in the front-end or in the governance contract?",,,,,
1.01628E+18,annfu,2023/6/30 上午2:17,2023/6/30,This is my DAO link https://app.aragon.org/#/daos/mumbai/0x80a2f6712914e3a69e69d22de35ea67b9e7f2a07/settings,,,,,
1.01628E+18,annfu,2023/6/30 上午2:18,2023/6/30,This is my executed proposal link https://app.aragon.org/#/daos/mumbai/0x80a2f6712914e3a69e69d22de35ea67b9e7f2a07/governance/proposals/0x221cf6b9457d36eb2ba332559c18c23c3b97c2ac_0x0,,,,,
1.01628E+18,annfu,2023/6/30 上午2:19,2023/6/30,,https://cdn.discordapp.com/attachments/1036975360551702568/1124222612176904312/image.png,,,,
1.01628E+18,annfu,2023/6/30 上午2:19,2023/6/30,,https://cdn.discordapp.com/attachments/1036975360551702568/1124222647165800509/image.png,,,,
8.80794E+17,juliettech,2023/6/30 下午2:44,2023/6/30,@Pieter (barukimang) ^ 👀,,eyes (1),,,
3.89019E+17,barukimang,2023/7/1 上午3:20,2023/7/1 ,Started a thread.,,,,,
4.57717E+17,funguy123,2023/7/3 下午12:22,2023/7/3 ,What would be the best way to get permission from an existing DAO before new DAOs within a network can be created?  Is there a plugin that can help with that or would it be better to just make a new plugin with that function?,,,,,
9.0972E+17,abuusama,2023/7/3 下午10:44,2023/7/3 ,Started a thread.,,,,,
1.01628E+18,annfu,2023/7/4 上午8:55,2023/7/4 ,"Hello admin, when I create a DAO on APP, it will create the DAO’s unique ENS subdomain. How is this ENS subdomain charged? @Pieter (barukimang)",,,,,
2.10379E+17,plopmenz,2023/7/4 上午9:37,2023/7/4 ,"Charged? It is free, first come first serve :)",,,,,
1.01628E+18,annfu,2023/7/4 上午10:16,2023/7/4 ,Thanks,,🙌 (1),,,
